seed,episode_id,scenario,task,branch,variant,matches_natural,authorization_equivalent,effect_equivalent,dummy_external_effects
0,0,AUTHORIZATION,SEND_MESSAGE,0,B0-NATURAL,True,True,True,0
0,0,AUTHORIZATION,SEND_MESSAGE,0,B1-PER-ACTION-OBLIVIOUS,True,True,True,0
0,0,AUTHORIZATION,SEND_MESSAGE,0,B2-ADAPTIVE-OBLIVIOUS,True,True,True,0
0,1,AUTHORIZATION,SEND_MESSAGE,1,B0-NATURAL,True,True,True,0
0,1,AUTHORIZATION,SEND_MESSAGE,1,B1-PER-ACTION-OBLIVIOUS,True,True,True,0
0,1,AUTHORIZATION,SEND_MESSAGE,1,B2-ADAPTIVE-OBLIVIOUS,True,True,True,0
0,2,AUTHORIZATION,SEND_MESSAGE,0,B0-NATURAL,True,True,True,0
0,2,AUTHORIZATION,SEND_MESSAGE,0,B1-PER-ACTION-OBLIVIOUS,True,True,True,0
0,2,AUTHORIZATION,SEND_MESSAGE,0,B2-ADAPTIVE-OBLIVIOUS,True,True,True,0
0,3,AUTHORIZATION,SEND_MESSAGE,1,B0-NATURAL,True,True,True,0
0,3,AUTHORIZATION,SEND_MESSAGE,1,B1-PER-ACTION-OBLIVIOUS,True,True,True,0
0,3,AUTHORIZATION,SEND_MESSAGE,1,B2-ADAPTIVE-OBLIVIOUS,True,True,True,0
0,4,AUTHORIZATION,SEND_MESSAGE,0,B0-NATURAL,True,True,True,0
0,4,AUTHORIZATION,SEND_MESSAGE,0,B1-PER-ACTION-OBLIVIOUS,True,True,True,0
0,4,AUTHORIZATION,SEND_MESSAGE,0,B2-ADAPTIVE-OBLIVIOUS,True,True,True,0
0,5,AUTHORIZATION,SEND_MESSAGE,1,B0-NATURAL,True,True,True,0
0,5,AUTHORIZATION,SEND_MESSAGE,1,B1-PER-ACTION-OBLIVIOUS,True,True,True,0
0,5,AUTHORIZATION,SEND_MESSAGE,1,B2-ADAPTIVE-OBLIVIOUS,True,True,True,0
0,6,AUTHORIZATION,SEND_MESSAGE,0,B0-NATURAL,True,True,True,0
0,6,AUTHORIZATION,SEND_MESSAGE,0,B1-PER-ACTION-OBLIVIOUS,True,True,True,0
0,6,AUTHORIZATION,SEND_MESSAGE,0,B2-ADAPTIVE-OBLIVIOUS,True,True,True,0
0,7,AUTHORIZATION,SEND_MESSAGE,1,B0-NATURAL,True,True,True,0
0,7,AUTHORIZATION,SEND_MESSAGE,1,B1-PER-ACTION-OBLIVIOUS,True,True,True,0
0,7,AUTHORIZATION,SEND_MESSAGE,1,B2-ADAPTIVE-OBLIVIOUS,True,True,True,0
0,8,AUTHORIZATION,SEND_MESSAGE,0,B0-NATURAL,True,True,True,0
0,8,AUTHORIZATION,SEND_MESSAGE,0,B1-PER-ACTION-OBLIVIOUS,True,True,True,0
0,8,AUTHORIZATION,SEND_MESSAGE,0,B2-ADAPTIVE-OBLIVIOUS,True,True,True,0
0,9,AUTHORIZATION,SEND_MESSAGE,1,B0-NATURAL,True,True,True,0
0,9,AUTHORIZATION,SEND_MESSAGE,1,B1-PER-ACTION-OBLIVIOUS,True,True,True,0
0,9,AUTHORIZATION,SEND_MESSAGE,1,B2-ADAPTIVE-OBLIVIOUS,True,True,True,0
0,10,AUTHORIZATION,SEND_MESSAGE,0,B0-NATURAL,True,True,True,0
0,10,AUTHORIZATION,SEND_MESSAGE,0,B1-PER-ACTION-OBLIVIOUS,True,True,True,0
0,10,AUTHORIZATION,SEND_MESSAGE,0,B2-ADAPTIVE-OBLIVIOUS,True,True,True,0
0,11,AUTHORIZATION,SEND_MESSAGE,1,B0-NATURAL,True,True,True,0
0,11,AUTHORIZATION,SEND_MESSAGE,1,B1-PER-ACTION-OBLIVIOUS,True,True,True,0
0,11,AUTHORIZATION,SEND_MESSAGE,1,B2-ADAPTIVE-OBLIVIOUS,True,True,True,0
0,12,AUTHORIZATION,SEND_MESSAGE,0,B0-NATURAL,True,True,True,0
0,12,AUTHORIZATION,SEND_MESSAGE,0,B1-PER-ACTION-OBLIVIOUS,True,True,True,0
0,12,AUTHORIZATION,SEND_MESSAGE,0,B2-ADAPTIVE-OBLIVIOUS,True,True,True,0
0,13,AUTHORIZATION,SEND_MESSAGE,1,B0-NATURAL,True,True,True,0
0,13,AUTHORIZATION,SEND_MESSAGE,1,B1-PER-ACTION-OBLIVIOUS,True,True,True,0
0,13,AUTHORIZATION,SEND_MESSAGE,1,B2-ADAPTIVE-OBLIVIOUS,True,True,True,0
0,14,AUTHORIZATION,SEND_MESSAGE,0,B0-NATURAL,True,True,True,0
0,14,AUTHORIZATION,SEND_MESSAGE,0,B1-PER-ACTION-OBLIVIOUS,True,True,True,0
0,14,AUTHORIZATION,SEND_MESSAGE,0,B2-ADAPTIVE-OBLIVIOUS,True,True,True,0
0,15,AUTHORIZATION,SEND_MESSAGE,1,B0-NATURAL,True,True,True,0
0,15,AUTHORIZATION,SEND_MESSAGE,1,B1-PER-ACTION-OBLIVIOUS,True,True,True,0
0,15,AUTHORIZATION,SEND_MESSAGE,1,B2-ADAPTIVE-OBLIVIOUS,True,True,True,0
0,16,AUTHORIZATION,SEND_MESSAGE,0,B0-NATURAL,True,True,True,0
0,16,AUTHORIZATION,SEND_MESSAGE,0,B1-PER-ACTION-OBLIVIOUS,True,True,True,0
0,16,AUTHORIZATION,SEND_MESSAGE,0,B2-ADAPTIVE-OBLIVIOUS,True,True,True,0
0,17,AUTHORIZATION,SEND_MESSAGE,1,B0-NATURAL,True,True,True,0
0,17,AUTHORIZATION,SEND_MESSAGE,1,B1-PER-ACTION-OBLIVIOUS,True,True,True,0
0,17,AUTHORIZATION,SEND_MESSAGE,1,B2-ADAPTIVE-OBLIVIOUS,True,True,True,0
0,18,AUTHORIZATION,SEND_MESSAGE,0,B0-NATURAL,True,True,True,0
0,18,AUTHORIZATION,SEND_MESSAGE,0,B1-PER-ACTION-OBLIVIOUS,True,True,True,0
0,18,AUTHORIZATION,SEND_MESSAGE,0,B2-ADAPTIVE-OBLIVIOUS,True,True,True,0
0,19,AUTHORIZATION,SEND_MESSAGE,1,B0-NATURAL,True,True,True,0
0,19,AUTHORIZATION,SEND_MESSAGE,1,B1-PER-ACTION-OBLIVIOUS,True,True,True,0
0,19,AUTHORIZATION,SEND_MESSAGE,1,B2-ADAPTIVE-OBLIVIOUS,True,True,True,0
0,20,AUTHORIZATION,SEND_MESSAGE,0,B0-NATURAL,True,True,True,0
0,20,AUTHORIZATION,SEND_MESSAGE,0,B1-PER-ACTION-OBLIVIOUS,True,True,True,0
0,20,AUTHORIZATION,SEND_MESSAGE,0,B2-ADAPTIVE-OBLIVIOUS,True,True,True,0
0,21,AUTHORIZATION,SEND_MESSAGE,1,B0-NATURAL,True,True,True,0
0,21,AUTHORIZATION,SEND_MESSAGE,1,B1-PER-ACTION-OBLIVIOUS,True,True,True,0
0,21,AUTHORIZATION,SEND_MESSAGE,1,B2-ADAPTIVE-OBLIVIOUS,True,True,True,0
0,22,AUTHORIZATION,SEND_MESSAGE,0,B0-NATURAL,True,True,True,0
0,22,AUTHORIZATION,SEND_MESSAGE,0,B1-PER-ACTION-OBLIVIOUS,True,True,True,0
0,22,AUTHORIZATION,SEND_MESSAGE,0,B2-ADAPTIVE-OBLIVIOUS,True,True,True,0
0,23,AUTHORIZATION,SEND_MESSAGE,1,B0-NATURAL,True,True,True,0
0,23,AUTHORIZATION,SEND_MESSAGE,1,B1-PER-ACTION-OBLIVIOUS,True,True,True,0
0,23,AUTHORIZATION,SEND_MESSAGE,1,B2-ADAPTIVE-OBLIVIOUS,True,True,True,0
0,24,AUTHORIZATION,SEND_MESSAGE,0,B0-NATURAL,True,True,True,0
0,24,AUTHORIZATION,SEND_MESSAGE,0,B1-PER-ACTION-OBLIVIOUS,True,True,True,0
0,24,AUTHORIZATION,SEND_MESSAGE,0,B2-ADAPTIVE-OBLIVIOUS,True,True,True,0
0,25,AUTHORIZATION,SEND_MESSAGE,1,B0-NATURAL,True,True,True,0
0,25,AUTHORIZATION,SEND_MESSAGE,1,B1-PER-ACTION-OBLIVIOUS,True,True,True,0
0,25,AUTHORIZATION,SEND_MESSAGE,1,B2-ADAPTIVE-OBLIVIOUS,True,True,True,0
0,26,AUTHORIZATION,SEND_MESSAGE,0,B0-NATURAL,True,True,True,0
0,26,AUTHORIZATION,SEND_MESSAGE,0,B1-PER-ACTION-OBLIVIOUS,True,True,True,0
0,26,AUTHORIZATION,SEND_MESSAGE,0,B2-ADAPTIVE-OBLIVIOUS,True,True,True,0
0,27,AUTHORIZATION,SEND_MESSAGE,1,B0-NATURAL,True,True,True,0
0,27,AUTHORIZATION,SEND_MESSAGE,1,B1-PER-ACTION-OBLIVIOUS,True,True,True,0
0,27,AUTHORIZATION,SEND_MESSAGE,1,B2-ADAPTIVE-OBLIVIOUS,True,True,True,0
0,28,AUTHORIZATION,SEND_MESSAGE,0,B0-NATURAL,True,True,True,0
0,28,AUTHORIZATION,SEND_MESSAGE,0,B1-PER-ACTION-OBLIVIOUS,True,True,True,0
0,28,AUTHORIZATION,SEND_MESSAGE,0,B2-ADAPTIVE-OBLIVIOUS,True,True,True,0
0,29,AUTHORIZATION,SEND_MESSAGE,1,B0-NATURAL,True,True,True,0
0,29,AUTHORIZATION,SEND_MESSAGE,1,B1-PER-ACTION-OBLIVIOUS,True,True,True,0
0,29,AUTHORIZATION,SEND_MESSAGE,1,B2-ADAPTIVE-OBLIVIOUS,True,True,True,0
0,30,AUTHORIZATION,SEND_MESSAGE,0,B0-NATURAL,True,True,True,0
0,30,AUTHORIZATION,SEND_MESSAGE,0,B1-PER-ACTION-OBLIVIOUS,True,True,True,0
0,30,AUTHORIZATION,SEND_MESSAGE,0,B2-ADAPTIVE-OBLIVIOUS,True,True,True,0
0,31,AUTHORIZATION,SEND_MESSAGE,1,B0-NATURAL,True,True,True,0
0,31,AUTHORIZATION,SEND_MESSAGE,1,B1-PER-ACTION-OBLIVIOUS,True,True,True,0
0,31,AUTHORIZATION,SEND_MESSAGE,1,B2-ADAPTIVE-OBLIVIOUS,True,True,True,0
0,32,AUTHORIZATION,SEND_MESSAGE,0,B0-NATURAL,True,True,True,0
0,32,AUTHORIZATION,SEND_MESSAGE,0,B1-PER-ACTION-OBLIVIOUS,True,True,True,0
0,32,AUTHORIZATION,SEND_MESSAGE,0,B2-ADAPTIVE-OBLIVIOUS,True,True,True,0
0,33,AUTHORIZATION,SEND_MESSAGE,1,B0-NATURAL,True,True,True,0
0,33,AUTHORIZATION,SEND_MESSAGE,1,B1-PER-ACTION-OBLIVIOUS,True,True,True,0
0,33,AUTHORIZATION,SEND_MESSAGE,1,B2-ADAPTIVE-OBLIVIOUS,True,True,True,0
0,34,AUTHORIZATION,SEND_MESSAGE,0,B0-NATURAL,True,True,True,0
0,34,AUTHORIZATION,SEND_MESSAGE,0,B1-PER-ACTION-OBLIVIOUS,True,True,True,0
0,34,AUTHORIZATION,SEND_MESSAGE,0,B2-ADAPTIVE-OBLIVIOUS,True,True,True,0
0,35,AUTHORIZATION,SEND_MESSAGE,1,B0-NATURAL,True,True,True,0
0,35,AUTHORIZATION,SEND_MESSAGE,1,B1-PER-ACTION-OBLIVIOUS,True,True,True,0
0,35,AUTHORIZATION,SEND_MESSAGE,1,B2-ADAPTIVE-OBLIVIOUS,True,True,True,0
0,36,AUTHORIZATION,SEND_MESSAGE,0,B0-NATURAL,True,True,True,0
0,36,AUTHORIZATION,SEND_MESSAGE,0,B1-PER-ACTION-OBLIVIOUS,True,True,True,0
0,36,AUTHORIZATION,SEND_MESSAGE,0,B2-ADAPTIVE-OBLIVIOUS,True,True,True,0
0,37,AUTHORIZATION,SEND_MESSAGE,1,B0-NATURAL,True,True,True,0
0,37,AUTHORIZATION,SEND_MESSAGE,1,B1-PER-ACTION-OBLIVIOUS,True,True,True,0
0,37,AUTHORIZATION,SEND_MESSAGE,1,B2-ADAPTIVE-OBLIVIOUS,True,True,True,0
0,38,AUTHORIZATION,SEND_MESSAGE,0,B0-NATURAL,True,True,True,0
0,38,AUTHORIZATION,SEND_MESSAGE,0,B1-PER-ACTION-OBLIVIOUS,True,True,True,0
0,38,AUTHORIZATION,SEND_MESSAGE,0,B2-ADAPTIVE-OBLIVIOUS,True,True,True,0
0,39,AUTHORIZATION,SEND_MESSAGE,1,B0-NATURAL,True,True,True,0
0,39,AUTHORIZATION,SEND_MESSAGE,1,B1-PER-ACTION-OBLIVIOUS,True,True,True,0
0,39,AUTHORIZATION,SEND_MESSAGE,1,B2-ADAPTIVE-OBLIVIOUS,True,True,True,0
0,40,AUTHORIZATION,SEND_MESSAGE,0,B0-NATURAL,True,True,True,0
0,40,AUTHORIZATION,SEND_MESSAGE,0,B1-PER-ACTION-OBLIVIOUS,True,True,True,0
0,40,AUTHORIZATION,SEND_MESSAGE,0,B2-ADAPTIVE-OBLIVIOUS,True,True,True,0
0,41,AUTHORIZATION,SEND_MESSAGE,1,B0-NATURAL,True,True,True,0
0,41,AUTHORIZATION,SEND_MESSAGE,1,B1-PER-ACTION-OBLIVIOUS,True,True,True,0
0,41,AUTHORIZATION,SEND_MESSAGE,1,B2-ADAPTIVE-OBLIVIOUS,True,True,True,0
0,42,AUTHORIZATION,SEND_MESSAGE,0,B0-NATURAL,True,True,True,0
0,42,AUTHORIZATION,SEND_MESSAGE,0,B1-PER-ACTION-OBLIVIOUS,True,True,True,0
0,42,AUTHORIZATION,SEND_MESSAGE,0,B2-ADAPTIVE-OBLIVIOUS,True,True,True,0
0,43,AUTHORIZATION,SEND_MESSAGE,1,B0-NATURAL,True,True,True,0
0,43,AUTHORIZATION,SEND_MESSAGE,1,B1-PER-ACTION-OBLIVIOUS,True,True,True,0
0,43,AUTHORIZATION,SEND_MESSAGE,1,B2-ADAPTIVE-OBLIVIOUS,True,True,True,0
0,44,AUTHORIZATION,SEND_MESSAGE,0,B0-NATURAL,True,True,True,0
0,44,AUTHORIZATION,SEND_MESSAGE,0,B1-PER-ACTION-OBLIVIOUS,True,True,True,0
0,44,AUTHORIZATION,SEND_MESSAGE,0,B2-ADAPTIVE-OBLIVIOUS,True,True,True,0
0,45,AUTHORIZATION,SEND_MESSAGE,1,B0-NATURAL,True,True,True,0
0,45,AUTHORIZATION,SEND_MESSAGE,1,B1-PER-ACTION-OBLIVIOUS,True,True,True,0
0,45,AUTHORIZATION,SEND_MESSAGE,1,B2-ADAPTIVE-OBLIVIOUS,True,True,True,0
0,46,AUTHORIZATION,SEND_MESSAGE,0,B0-NATURAL,True,True,True,0
0,46,AUTHORIZATION,SEND_MESSAGE,0,B1-PER-ACTION-OBLIVIOUS,True,True,True,0
0,46,AUTHORIZATION,SEND_MESSAGE,0,B2-ADAPTIVE-OBLIVIOUS,True,True,True,0
0,47,AUTHORIZATION,SEND_MESSAGE,1,B0-NATURAL,True,True,True,0
0,47,AUTHORIZATION,SEND_MESSAGE,1,B1-PER-ACTION-OBLIVIOUS,True,True,True,0
0,47,AUTHORIZATION,SEND_MESSAGE,1,B2-ADAPTIVE-OBLIVIOUS,True,True,True,0
0,48,AUTHORIZATION,SEND_MESSAGE,0,B0-NATURAL,True,True,True,0
0,48,AUTHORIZATION,SEND_MESSAGE,0,B1-PER-ACTION-OBLIVIOUS,True,True,True,0
0,48,AUTHORIZATION,SEND_MESSAGE,0,B2-ADAPTIVE-OBLIVIOUS,True,True,True,0
0,49,AUTHORIZATION,SEND_MESSAGE,1,B0-NATURAL,True,True,True,0
0,49,AUTHORIZATION,SEND_MESSAGE,1,B1-PER-ACTION-OBLIVIOUS,True,True,True,0
0,49,AUTHORIZATION,SEND_MESSAGE,1,B2-ADAPTIVE-OBLIVIOUS,True,True,True,0
0,50,AUTHORIZATION,SEND_MESSAGE,0,B0-NATURAL,True,True,True,0
0,50,AUTHORIZATION,SEND_MESSAGE,0,B1-PER-ACTION-OBLIVIOUS,True,True,True,0
0,50,AUTHORIZATION,SEND_MESSAGE,0,B2-ADAPTIVE-OBLIVIOUS,True,True,True,0
0,51,AUTHORIZATION,SEND_MESSAGE,1,B0-NATURAL,True,True,True,0
0,51,AUTHORIZATION,SEND_MESSAGE,1,B1-PER-ACTION-OBLIVIOUS,True,True,True,0
0,51,AUTHORIZATION,SEND_MESSAGE,1,B2-ADAPTIVE-OBLIVIOUS,True,True,True,0
0,52,AUTHORIZATION,SEND_MESSAGE,0,B0-NATURAL,True,True,True,0
0,52,AUTHORIZATION,SEND_MESSAGE,0,B1-PER-ACTION-OBLIVIOUS,True,True,True,0
0,52,AUTHORIZATION,SEND_MESSAGE,0,B2-ADAPTIVE-OBLIVIOUS,True,True,True,0
0,53,AUTHORIZATION,SEND_MESSAGE,1,B0-NATURAL,True,True,True,0
0,53,AUTHORIZATION,SEND_MESSAGE,1,B1-PER-ACTION-OBLIVIOUS,True,True,True,0
0,53,AUTHORIZATION,SEND_MESSAGE,1,B2-ADAPTIVE-OBLIVIOUS,True,True,True,0
0,54,AUTHORIZATION,SEND_MESSAGE,0,B0-NATURAL,True,True,True,0
0,54,AUTHORIZATION,SEND_MESSAGE,0,B1-PER-ACTION-OBLIVIOUS,True,True,True,0
0,54,AUTHORIZATION,SEND_MESSAGE,0,B2-ADAPTIVE-OBLIVIOUS,True,True,True,0
0,55,AUTHORIZATION,SEND_MESSAGE,1,B0-NATURAL,True,True,True,0
0,55,AUTHORIZATION,SEND_MESSAGE,1,B1-PER-ACTION-OBLIVIOUS,True,True,True,0
0,55,AUTHORIZATION,SEND_MESSAGE,1,B2-ADAPTIVE-OBLIVIOUS,True,True,True,0
0,56,AUTHORIZATION,SEND_MESSAGE,0,B0-NATURAL,True,True,True,0
0,56,AUTHORIZATION,SEND_MESSAGE,0,B1-PER-ACTION-OBLIVIOUS,True,True,True,0
0,56,AUTHORIZATION,SEND_MESSAGE,0,B2-ADAPTIVE-OBLIVIOUS,True,True,True,0
0,57,AUTHORIZATION,SEND_MESSAGE,1,B0-NATURAL,True,True,True,0
0,57,AUTHORIZATION,SEND_MESSAGE,1,B1-PER-ACTION-OBLIVIOUS,True,True,True,0
0,57,AUTHORIZATION,SEND_MESSAGE,1,B2-ADAPTIVE-OBLIVIOUS,True,True,True,0
0,58,AUTHORIZATION,SEND_MESSAGE,0,B0-NATURAL,True,True,True,0
0,58,AUTHORIZATION,SEND_MESSAGE,0,B1-PER-ACTION-OBLIVIOUS,True,True,True,0
0,58,AUTHORIZATION,SEND_MESSAGE,0,B2-ADAPTIVE-OBLIVIOUS,True,True,True,0
0,59,AUTHORIZATION,SEND_MESSAGE,1,B0-NATURAL,True,True,True,0
0,59,AUTHORIZATION,SEND_MESSAGE,1,B1-PER-ACTION-OBLIVIOUS,True,True,True,0
0,59,AUTHORIZATION,SEND_MESSAGE,1,B2-ADAPTIVE-OBLIVIOUS,True,True,True,0
0,60,AUTHORIZATION,SEND_MESSAGE,0,B0-NATURAL,True,True,True,0
0,60,AUTHORIZATION,SEND_MESSAGE,0,B1-PER-ACTION-OBLIVIOUS,True,True,True,0
0,60,AUTHORIZATION,SEND_MESSAGE,0,B2-ADAPTIVE-OBLIVIOUS,True,True,True,0
0,61,AUTHORIZATION,SEND_MESSAGE,1,B0-NATURAL,True,True,True,0
0,61,AUTHORIZATION,SEND_MESSAGE,1,B1-PER-ACTION-OBLIVIOUS,True,True,True,0
0,61,AUTHORIZATION,SEND_MESSAGE,1,B2-ADAPTIVE-OBLIVIOUS,True,True,True,0
0,62,AUTHORIZATION,SEND_MESSAGE,0,B0-NATURAL,True,True,True,0
0,62,AUTHORIZATION,SEND_MESSAGE,0,B1-PER-ACTION-OBLIVIOUS,True,True,True,0
0,62,AUTHORIZATION,SEND_MESSAGE,0,B2-ADAPTIVE-OBLIVIOUS,True,True,True,0
0,63,AUTHORIZATION,SEND_MESSAGE,1,B0-NATURAL,True,True,True,0
0,63,AUTHORIZATION,SEND_MESSAGE,1,B1-PER-ACTION-OBLIVIOUS,True,True,True,0
0,63,AUTHORIZATION,SEND_MESSAGE,1,B2-ADAPTIVE-OBLIVIOUS,True,True,True,0
0,64,AUTHORIZATION,SEND_MESSAGE,0,B0-NATURAL,True,True,True,0
0,64,AUTHORIZATION,SEND_MESSAGE,0,B1-PER-ACTION-OBLIVIOUS,True,True,True,0
0,64,AUTHORIZATION,SEND_MESSAGE,0,B2-ADAPTIVE-OBLIVIOUS,True,True,True,0
0,65,AUTHORIZATION,SEND_MESSAGE,1,B0-NATURAL,True,True,True,0
0,65,AUTHORIZATION,SEND_MESSAGE,1,B1-PER-ACTION-OBLIVIOUS,True,True,True,0
0,65,AUTHORIZATION,SEND_MESSAGE,1,B2-ADAPTIVE-OBLIVIOUS,True,True,True,0
0,66,AUTHORIZATION,SEND_MESSAGE,0,B0-NATURAL,True,True,True,0
0,66,AUTHORIZATION,SEND_MESSAGE,0,B1-PER-ACTION-OBLIVIOUS,True,True,True,0
0,66,AUTHORIZATION,SEND_MESSAGE,0,B2-ADAPTIVE-OBLIVIOUS,True,True,True,0
0,67,AUTHORIZATION,SEND_MESSAGE,1,B0-NATURAL,True,True,True,0
0,67,AUTHORIZATION,SEND_MESSAGE,1,B1-PER-ACTION-OBLIVIOUS,True,True,True,0
0,67,AUTHORIZATION,SEND_MESSAGE,1,B2-ADAPTIVE-OBLIVIOUS,True,True,True,0
0,68,AUTHORIZATION,SEND_MESSAGE,0,B0-NATURAL,True,True,True,0
0,68,AUTHORIZATION,SEND_MESSAGE,0,B1-PER-ACTION-OBLIVIOUS,True,True,True,0
0,68,AUTHORIZATION,SEND_MESSAGE,0,B2-ADAPTIVE-OBLIVIOUS,True,True,True,0
0,69,AUTHORIZATION,SEND_MESSAGE,1,B0-NATURAL,True,True,True,0
0,69,AUTHORIZATION,SEND_MESSAGE,1,B1-PER-ACTION-OBLIVIOUS,True,True,True,0
0,69,AUTHORIZATION,SEND_MESSAGE,1,B2-ADAPTIVE-OBLIVIOUS,True,True,True,0
0,70,AUTHORIZATION,SEND_MESSAGE,0,B0-NATURAL,True,True,True,0
0,70,AUTHORIZATION,SEND_MESSAGE,0,B1-PER-ACTION-OBLIVIOUS,True,True,True,0
0,70,AUTHORIZATION,SEND_MESSAGE,0,B2-ADAPTIVE-OBLIVIOUS,True,True,True,0
0,71,AUTHORIZATION,SEND_MESSAGE,1,B0-NATURAL,True,True,True,0
0,71,AUTHORIZATION,SEND_MESSAGE,1,B1-PER-ACTION-OBLIVIOUS,True,True,True,0
0,71,AUTHORIZATION,SEND_MESSAGE,1,B2-ADAPTIVE-OBLIVIOUS,True,True,True,0
0,72,AUTHORIZATION,SEND_MESSAGE,0,B0-NATURAL,True,True,True,0
0,72,AUTHORIZATION,SEND_MESSAGE,0,B1-PER-ACTION-OBLIVIOUS,True,True,True,0
0,72,AUTHORIZATION,SEND_MESSAGE,0,B2-ADAPTIVE-OBLIVIOUS,True,True,True,0
0,73,AUTHORIZATION,SEND_MESSAGE,1,B0-NATURAL,True,True,True,0
0,73,AUTHORIZATION,SEND_MESSAGE,1,B1-PER-ACTION-OBLIVIOUS,True,True,True,0
0,73,AUTHORIZATION,SEND_MESSAGE,1,B2-ADAPTIVE-OBLIVIOUS,True,True,True,0
0,74,AUTHORIZATION,SEND_MESSAGE,0,B0-NATURAL,True,True,True,0
0,74,AUTHORIZATION,SEND_MESSAGE,0,B1-PER-ACTION-OBLIVIOUS,True,True,True,0
0,74,AUTHORIZATION,SEND_MESSAGE,0,B2-ADAPTIVE-OBLIVIOUS,True,True,True,0
0,75,AUTHORIZATION,SEND_MESSAGE,1,B0-NATURAL,True,True,True,0
0,75,AUTHORIZATION,SEND_MESSAGE,1,B1-PER-ACTION-OBLIVIOUS,True,True,True,0
0,75,AUTHORIZATION,SEND_MESSAGE,1,B2-ADAPTIVE-OBLIVIOUS,True,True,True,0
0,76,AUTHORIZATION,SEND_MESSAGE,0,B0-NATURAL,True,True,True,0
0,76,AUTHORIZATION,SEND_MESSAGE,0,B1-PER-ACTION-OBLIVIOUS,True,True,True,0
0,76,AUTHORIZATION,SEND_MESSAGE,0,B2-ADAPTIVE-OBLIVIOUS,True,True,True,0
0,77,AUTHORIZATION,SEND_MESSAGE,1,B0-NATURAL,True,True,True,0
0,77,AUTHORIZATION,SEND_MESSAGE,1,B1-PER-ACTION-OBLIVIOUS,True,True,True,0
0,77,AUTHORIZATION,SEND_MESSAGE,1,B2-ADAPTIVE-OBLIVIOUS,True,True,True,0
0,78,AUTHORIZATION,SEND_MESSAGE,0,B0-NATURAL,True,True,True,0
0,78,AUTHORIZATION,SEND_MESSAGE,0,B1-PER-ACTION-OBLIVIOUS,True,True,True,0
0,78,AUTHORIZATION,SEND_MESSAGE,0,B2-ADAPTIVE-OBLIVIOUS,True,True,True,0
0,79,AUTHORIZATION,SEND_MESSAGE,1,B0-NATURAL,True,True,True,0
0,79,AUTHORIZATION,SEND_MESSAGE,1,B1-PER-ACTION-OBLIVIOUS,True,True,True,0
0,79,AUTHORIZATION,SEND_MESSAGE,1,B2-ADAPTIVE-OBLIVIOUS,True,True,True,0
0,80,AUTHORIZATION,SHARE_DOCUMENT,0,B0-NATURAL,True,True,True,0
0,80,AUTHORIZATION,SHARE_DOCUMENT,0,B1-PER-ACTION-OBLIVIOUS,True,True,True,0
0,80,AUTHORIZATION,SHARE_DOCUMENT,0,B2-ADAPTIVE-OBLIVIOUS,True,True,True,0
0,81,AUTHORIZATION,SHARE_DOCUMENT,1,B0-NATURAL,True,True,True,0
0,81,AUTHORIZATION,SHARE_DOCUMENT,1,B1-PER-ACTION-OBLIVIOUS,True,True,True,0
0,81,AUTHORIZATION,SHARE_DOCUMENT,1,B2-ADAPTIVE-OBLIVIOUS,True,True,True,0
0,82,AUTHORIZATION,SHARE_DOCUMENT,0,B0-NATURAL,True,True,True,0
0,82,AUTHORIZATION,SHARE_DOCUMENT,0,B1-PER-ACTION-OBLIVIOUS,True,True,True,0
0,82,AUTHORIZATION,SHARE_DOCUMENT,0,B2-ADAPTIVE-OBLIVIOUS,True,True,True,0
0,83,AUTHORIZATION,SHARE_DOCUMENT,1,B0-NATURAL,True,True,True,0
0,83,AUTHORIZATION,SHARE_DOCUMENT,1,B1-PER-ACTION-OBLIVIOUS,True,True,True,0
0,83,AUTHORIZATION,SHARE_DOCUMENT,1,B2-ADAPTIVE-OBLIVIOUS,True,True,True,0
0,84,AUTHORIZATION,SHARE_DOCUMENT,0,B0-NATURAL,True,True,True,0
0,84,AUTHORIZATION,SHARE_DOCUMENT,0,B1-PER-ACTION-OBLIVIOUS,True,True,True,0
0,84,AUTHORIZATION,SHARE_DOCUMENT,0,B2-ADAPTIVE-OBLIVIOUS,True,True,True,0
0,85,AUTHORIZATION,SHARE_DOCUMENT,1,B0-NATURAL,True,True,True,0
0,85,AUTHORIZATION,SHARE_DOCUMENT,1,B1-PER-ACTION-OBLIVIOUS,True,True,True,0
0,85,AUTHORIZATION,SHARE_DOCUMENT,1,B2-ADAPTIVE-OBLIVIOUS,True,True,True,0
0,86,AUTHORIZATION,SHARE_DOCUMENT,0,B0-NATURAL,True,True,True,0
0,86,AUTHORIZATION,SHARE_DOCUMENT,0,B1-PER-ACTION-OBLIVIOUS,True,True,True,0
0,86,AUTHORIZATION,SHARE_DOCUMENT,0,B2-ADAPTIVE-OBLIVIOUS,True,True,True,0
0,87,AUTHORIZATION,SHARE_DOCUMENT,1,B0-NATURAL,True,True,True,0
0,87,AUTHORIZATION,SHARE_DOCUMENT,1,B1-PER-ACTION-OBLIVIOUS,True,True,True,0
0,87,AUTHORIZATION,SHARE_DOCUMENT,1,B2-ADAPTIVE-OBLIVIOUS,True,True,True,0
0,88,AUTHORIZATION,SHARE_DOCUMENT,0,B0-NATURAL,True,True,True,0
