episode,round,index,class
S02,0,102,CROSS_SESSION
S02,1,102,CROSS_SESSION
S02,2,102,CROSS_SESSION
S02,3,102,CROSS_SESSION
S02,4,102,CROSS_SESSION
S02,5,102,CROSS_SESSION
S02,6,102,CROSS_SESSION
S02,7,102,CROSS_SESSION
S02,8,102,CROSS_SESSION
S02,9,102,CROSS_SESSION
S02,10,102,CROSS_SESSION
S02,11,102,CROSS_SESSION
S02,12,102,CROSS_SESSION
S02,13,102,CROSS_SESSION
S02,14,102,CROSS_SESSION
S02,15,102,CROSS_SESSION
S02,16,102,CROSS_SESSION
S02,17,102,CROSS_SESSION
S02,18,102,CROSS_SESSION
S02,19,102,CROSS_SESSION
S02,20,102,CROSS_SESSION
S02,21,102,CROSS_SESSION
S02,22,102,CROSS_SESSION
S02,23,102,CROSS_SESSION
S02,24,102,CROSS_SESSION
S02,25,102,CROSS_SESSION
S02,26,102,CROSS_SESSION
S02,27,102,CROSS_SESSION
S02,28,102,CROSS_SESSION
S02,29,102,CROSS_SESSION
S02,30,102,CROSS_SESSION
S02,31,102,CROSS_SESSION
S02,32,102,CROSS_SESSION
S02,33,102,CROSS_SESSION
S02,34,102,CROSS_SESSION
S02,35,102,CROSS_SESSION
S02,36,102,CROSS_SESSION
S02,37,102,CROSS_SESSION
S02,38,102,CROSS_SESSION
S02,39,102,CROSS_SESSION
S02,40,102,CROSS_SESSION
S02,41,102,CROSS_SESSION
S02,42,102,CROSS_SESSION
S02,43,102,CROSS_SESSION
S02,44,102,CROSS_SESSION
S02,45,102,CROSS_SESSION
S02,46,102,CROSS_SESSION
S02,47,102,CROSS_SESSION
S02,48,102,CROSS_SESSION
S02,49,102,CROSS_SESSION
S02,50,102,CROSS_SESSION
S02,51,102,CROSS_SESSION
S02,52,102,CROSS_SESSION
S02,53,102,CROSS_SESSION
S02,54,102,CROSS_SESSION
S02,55,102,CROSS_SESSION
S02,56,102,CROSS_SESSION
S02,57,102,CROSS_SESSION
S02,58,102,CROSS_SESSION
S02,59,102,CROSS_SESSION
S02,60,102,CROSS_SESSION
S02,61,102,CROSS_SESSION
S02,62,102,CROSS_SESSION
S02,63,102,CROSS_SESSION
S02,64,102,CROSS_SESSION
S02,65,102,CROSS_SESSION
S02,66,102,CROSS_SESSION
S02,67,102,CROSS_SESSION
S02,68,102,CROSS_SESSION
S02,69,102,CROSS_SESSION
S02,70,102,CROSS_SESSION
S02,71,102,CROSS_SESSION
S02,72,102,CROSS_SESSION
S02,73,102,CROSS_SESSION
S02,74,102,CROSS_SESSION
S02,75,102,CROSS_SESSION
S02,76,102,CROSS_SESSION
S02,77,102,CROSS_SESSION
S02,78,102,CROSS_SESSION
S02,79,102,CROSS_SESSION
S02,80,102,CROSS_SESSION
S02,81,102,CROSS_SESSION
S02,82,102,CROSS_SESSION
S02,83,102,CROSS_SESSION
S02,84,102,CROSS_SESSION
S02,85,102,CROSS_SESSION
S02,86,102,CROSS_SESSION
S02,87,102,CROSS_SESSION
S02,88,102,CROSS_SESSION
S02,89,102,CROSS_SESSION
S02,90,102,CROSS_SESSION
S02,91,102,CROSS_SESSION
S02,92,102,CROSS_SESSION
S02,93,102,CROSS_SESSION
S02,94,102,CROSS_SESSION
S02,95,102,CROSS_SESSION
S02,96,102,CROSS_SESSION
S02,97,102,CROSS_SESSION
S02,98,102,CROSS_SESSION
S02,99,102,CROSS_SESSION
