episode,round,index,class
SESSION-8,0,102,CROSS_SESSION
SESSION-8,1,102,CROSS_SESSION
SESSION-8,2,102,CROSS_SESSION
SESSION-8,3,102,CROSS_SESSION
SESSION-8,4,102,CROSS_SESSION
SESSION-8,5,102,CROSS_SESSION
SESSION-8,6,102,CROSS_SESSION
SESSION-8,7,102,CROSS_SESSION
SESSION-8,8,102,CROSS_SESSION
SESSION-8,9,102,CROSS_SESSION
SESSION-8,10,102,CROSS_SESSION
SESSION-8,11,102,CROSS_SESSION
SESSION-8,12,102,CROSS_SESSION
SESSION-8,13,102,CROSS_SESSION
SESSION-8,14,102,CROSS_SESSION
SESSION-8,15,102,CROSS_SESSION
SESSION-8,16,102,CROSS_SESSION
SESSION-8,17,102,CROSS_SESSION
SESSION-8,18,102,CROSS_SESSION
SESSION-8,19,102,CROSS_SESSION
SESSION-8,20,102,CROSS_SESSION
SESSION-8,21,102,CROSS_SESSION
SESSION-8,22,102,CROSS_SESSION
SESSION-8,23,102,CROSS_SESSION
SESSION-8,24,102,CROSS_SESSION
SESSION-8,25,102,CROSS_SESSION
SESSION-8,26,102,CROSS_SESSION
SESSION-8,27,102,CROSS_SESSION
SESSION-8,28,102,CROSS_SESSION
SESSION-8,29,102,CROSS_SESSION
