episode,round,index,class
S00,0,17,CROSS_SESSION
S00,1,17,CROSS_SESSION
S00,2,17,CROSS_SESSION
S00,3,17,CROSS_SESSION
S00,4,17,CROSS_SESSION
S00,5,17,CROSS_SESSION
S00,6,17,CROSS_SESSION
S00,7,17,CROSS_SESSION
S00,8,17,CROSS_SESSION
S00,9,17,CROSS_SESSION
S00,10,17,CROSS_SESSION
S00,11,17,CROSS_SESSION
S00,12,17,CROSS_SESSION
S00,13,17,CROSS_SESSION
S00,14,17,CROSS_SESSION
S00,15,17,CROSS_SESSION
S00,16,17,CROSS_SESSION
S00,17,17,CROSS_SESSION
S00,18,17,CROSS_SESSION
S00,19,17,CROSS_SESSION
S00,20,17,CROSS_SESSION
S00,21,17,CROSS_SESSION
S00,22,17,CROSS_SESSION
S00,23,17,CROSS_SESSION
S00,24,17,CROSS_SESSION
S00,25,17,CROSS_SESSION
S00,26,17,CROSS_SESSION
S00,27,17,CROSS_SESSION
S00,28,17,CROSS_SESSION
S00,29,17,CROSS_SESSION
S00,30,17,CROSS_SESSION
S00,31,17,CROSS_SESSION
S00,32,17,CROSS_SESSION
S00,33,17,CROSS_SESSION
S00,34,17,CROSS_SESSION
S00,35,17,CROSS_SESSION
S00,36,17,CROSS_SESSION
S00,37,17,CROSS_SESSION
S00,38,17,CROSS_SESSION
S00,39,17,CROSS_SESSION
S00,40,17,CROSS_SESSION
S00,41,17,CROSS_SESSION
S00,42,17,CROSS_SESSION
S00,43,17,CROSS_SESSION
S00,44,17,CROSS_SESSION
S00,45,17,CROSS_SESSION
S00,46,17,CROSS_SESSION
S00,47,17,CROSS_SESSION
S00,48,17,CROSS_SESSION
S00,49,17,CROSS_SESSION
S00,50,17,CROSS_SESSION
S00,51,17,CROSS_SESSION
S00,52,17,CROSS_SESSION
S00,53,17,CROSS_SESSION
S00,54,17,CROSS_SESSION
S00,55,17,CROSS_SESSION
S00,56,17,CROSS_SESSION
S00,57,17,CROSS_SESSION
S00,58,17,CROSS_SESSION
S00,59,17,CROSS_SESSION
S00,60,17,CROSS_SESSION
S00,61,17,CROSS_SESSION
S00,62,17,CROSS_SESSION
S00,63,17,CROSS_SESSION
S00,64,17,CROSS_SESSION
S00,65,17,CROSS_SESSION
S00,66,17,CROSS_SESSION
S00,67,17,CROSS_SESSION
S00,68,17,CROSS_SESSION
S00,69,17,CROSS_SESSION
S00,70,17,CROSS_SESSION
S00,71,17,CROSS_SESSION
S00,72,17,CROSS_SESSION
S00,73,17,CROSS_SESSION
S00,74,17,CROSS_SESSION
S00,75,17,CROSS_SESSION
S00,76,17,CROSS_SESSION
S00,77,17,CROSS_SESSION
S00,78,17,CROSS_SESSION
S00,79,17,CROSS_SESSION
S00,80,17,CROSS_SESSION
S00,81,17,CROSS_SESSION
S00,82,17,CROSS_SESSION
S00,83,17,CROSS_SESSION
S00,84,17,CROSS_SESSION
S00,85,17,CROSS_SESSION
S00,86,17,CROSS_SESSION
S00,87,17,CROSS_SESSION
S00,88,17,CROSS_SESSION
S00,89,17,CROSS_SESSION
S00,90,17,CROSS_SESSION
S00,91,17,CROSS_SESSION
S00,92,17,CROSS_SESSION
S00,93,17,CROSS_SESSION
S00,94,17,CROSS_SESSION
S00,95,17,CROSS_SESSION
S00,96,17,CROSS_SESSION
S00,97,17,CROSS_SESSION
S00,98,17,CROSS_SESSION
S00,99,17,CROSS_SESSION
