seed,episode_id,variant,matches_original,authorized,effect_count,attempts
0,104,TRUSTED-LOCAL,True,False,0,2
0,105,ORIGINAL-MEDIATOR,True,False,0,1
0,105,PER-SERVICE-ORAM,True,False,0,1
0,105,UNIFIED-OBLIVIOUS,True,False,0,1
0,105,FIXED-CANONICAL,True,False,0,1
0,105,TRUSTED-LOCAL,True,False,0,1
0,106,ORIGINAL-MEDIATOR,True,True,1,2
0,106,PER-SERVICE-ORAM,True,True,1,2
0,106,UNIFIED-OBLIVIOUS,True,True,1,2
0,106,FIXED-CANONICAL,True,True,1,2
0,106,TRUSTED-LOCAL,True,True,1,2
0,107,ORIGINAL-MEDIATOR,True,True,1,1
0,107,PER-SERVICE-ORAM,True,True,1,1
0,107,UNIFIED-OBLIVIOUS,True,True,1,1
0,107,FIXED-CANONICAL,True,True,1,1
0,107,TRUSTED-LOCAL,True,True,1,1
0,108,ORIGINAL-MEDIATOR,True,False,0,2
0,108,PER-SERVICE-ORAM,True,False,0,2
0,108,UNIFIED-OBLIVIOUS,True,False,0,2
0,108,FIXED-CANONICAL,True,False,0,2
0,108,TRUSTED-LOCAL,True,False,0,2
0,109,ORIGINAL-MEDIATOR,True,True,1,1
0,109,PER-SERVICE-ORAM,True,True,1,1
0,109,UNIFIED-OBLIVIOUS,True,True,1,1
0,109,FIXED-CANONICAL,True,True,1,1
0,109,TRUSTED-LOCAL,True,True,1,1
0,110,ORIGINAL-MEDIATOR,True,True,1,2
0,110,PER-SERVICE-ORAM,True,True,1,2
0,110,UNIFIED-OBLIVIOUS,True,True,1,2
0,110,FIXED-CANONICAL,True,True,1,2
0,110,TRUSTED-LOCAL,True,True,1,2
0,111,ORIGINAL-MEDIATOR,True,True,1,2
0,111,PER-SERVICE-ORAM,True,True,1,2
0,111,UNIFIED-OBLIVIOUS,True,True,1,2
0,111,FIXED-CANONICAL,True,True,1,2
0,111,TRUSTED-LOCAL,True,True,1,2
0,112,ORIGINAL-MEDIATOR,True,False,0,2
0,112,PER-SERVICE-ORAM,True,False,0,2
0,112,UNIFIED-OBLIVIOUS,True,False,0,2
0,112,FIXED-CANONICAL,True,False,0,2
0,112,TRUSTED-LOCAL,True,False,0,2
0,113,ORIGINAL-MEDIATOR,True,True,1,2
0,113,PER-SERVICE-ORAM,True,True,1,2
0,113,UNIFIED-OBLIVIOUS,True,True,1,2
0,113,FIXED-CANONICAL,True,True,1,2
0,113,TRUSTED-LOCAL,True,True,1,2
0,114,ORIGINAL-MEDIATOR,True,True,1,2
0,114,PER-SERVICE-ORAM,True,True,1,2
0,114,UNIFIED-OBLIVIOUS,True,True,1,2
0,114,FIXED-CANONICAL,True,True,1,2
0,114,TRUSTED-LOCAL,True,True,1,2
0,115,ORIGINAL-MEDIATOR,True,True,1,2
0,115,PER-SERVICE-ORAM,True,True,1,2
0,115,UNIFIED-OBLIVIOUS,True,True,1,2
0,115,FIXED-CANONICAL,True,True,1,2
0,115,TRUSTED-LOCAL,True,True,1,2
0,116,ORIGINAL-MEDIATOR,True,False,0,1
0,116,PER-SERVICE-ORAM,True,False,0,1
0,116,UNIFIED-OBLIVIOUS,True,False,0,1
0,116,FIXED-CANONICAL,True,False,0,1
0,116,TRUSTED-LOCAL,True,False,0,1
0,117,ORIGINAL-MEDIATOR,True,False,0,1
0,117,PER-SERVICE-ORAM,True,False,0,1
0,117,UNIFIED-OBLIVIOUS,True,False,0,1
0,117,FIXED-CANONICAL,True,False,0,1
0,117,TRUSTED-LOCAL,True,False,0,1
0,118,ORIGINAL-MEDIATOR,True,False,0,2
0,118,PER-SERVICE-ORAM,True,False,0,2
0,118,UNIFIED-OBLIVIOUS,True,False,0,2
0,118,FIXED-CANONICAL,True,False,0,2
0,118,TRUSTED-LOCAL,True,False,0,2
0,119,ORIGINAL-MEDIATOR,True,False,0,1
0,119,PER-SERVICE-ORAM,True,False,0,1
0,119,UNIFIED-OBLIVIOUS,True,False,0,1
0,119,FIXED-CANONICAL,True,False,0,1
0,119,TRUSTED-LOCAL,True,False,0,1
0,120,ORIGINAL-MEDIATOR,True,True,1,1
0,120,PER-SERVICE-ORAM,True,True,1,1
0,120,UNIFIED-OBLIVIOUS,True,True,1,1
0,120,FIXED-CANONICAL,True,True,1,1
0,120,TRUSTED-LOCAL,True,True,1,1
0,121,ORIGINAL-MEDIATOR,True,True,1,1
0,121,PER-SERVICE-ORAM,True,True,1,1
0,121,UNIFIED-OBLIVIOUS,True,True,1,1
0,121,FIXED-CANONICAL,True,True,1,1
0,121,TRUSTED-LOCAL,True,True,1,1
0,122,ORIGINAL-MEDIATOR,True,True,1,1
0,122,PER-SERVICE-ORAM,True,True,1,1
0,122,UNIFIED-OBLIVIOUS,True,True,1,1
0,122,FIXED-CANONICAL,True,True,1,1
0,122,TRUSTED-LOCAL,True,True,1,1
0,123,ORIGINAL-MEDIATOR,True,False,0,1
0,123,PER-SERVICE-ORAM,True,False,0,1
0,123,UNIFIED-OBLIVIOUS,True,False,0,1
0,123,FIXED-CANONICAL,True,False,0,1
0,123,TRUSTED-LOCAL,True,False,0,1
0,124,ORIGINAL-MEDIATOR,True,True,1,2
0,124,PER-SERVICE-ORAM,True,True,1,2
0,124,UNIFIED-OBLIVIOUS,True,True,1,2
0,124,FIXED-CANONICAL,True,True,1,2
0,124,TRUSTED-LOCAL,True,True,1,2
0,125,ORIGINAL-MEDIATOR,True,True,1,1
0,125,PER-SERVICE-ORAM,True,True,1,1
0,125,UNIFIED-OBLIVIOUS,True,True,1,1
0,125,FIXED-CANONICAL,True,True,1,1
0,125,TRUSTED-LOCAL,True,True,1,1
0,126,ORIGINAL-MEDIATOR,True,True,1,2
0,126,PER-SERVICE-ORAM,True,True,1,2
0,126,UNIFIED-OBLIVIOUS,True,True,1,2
0,126,FIXED-CANONICAL,True,True,1,2
0,126,TRUSTED-LOCAL,True,True,1,2
0,127,ORIGINAL-MEDIATOR,True,True,1,1
0,127,PER-SERVICE-ORAM,True,True,1,1
0,127,UNIFIED-OBLIVIOUS,True,True,1,1
0,127,FIXED-CANONICAL,True,True,1,1
0,127,TRUSTED-LOCAL,True,True,1,1
0,128,ORIGINAL-MEDIATOR,True,False,0,1
0,128,PER-SERVICE-ORAM,True,False,0,1
0,128,UNIFIED-OBLIVIOUS,True,False,0,1
0,128,FIXED-CANONICAL,True,False,0,1
0,128,TRUSTED-LOCAL,True,False,0,1
0,129,ORIGINAL-MEDIATOR,True,False,0,1
0,129,PER-SERVICE-ORAM,True,False,0,1
0,129,UNIFIED-OBLIVIOUS,True,False,0,1
0,129,FIXED-CANONICAL,True,False,0,1
0,129,TRUSTED-LOCAL,True,False,0,1
0,130,ORIGINAL-MEDIATOR,True,True,1,2
0,130,PER-SERVICE-ORAM,True,True,1,2
0,130,UNIFIED-OBLIVIOUS,True,True,1,2
0,130,FIXED-CANONICAL,True,True,1,2
0,130,TRUSTED-LOCAL,True,True,1,2
0,131,ORIGINAL-MEDIATOR,True,True,1,1
0,131,PER-SERVICE-ORAM,True,True,1,1
0,131,UNIFIED-OBLIVIOUS,True,True,1,1
0,131,FIXED-CANONICAL,True,True,1,1
0,131,TRUSTED-LOCAL,True,True,1,1
0,132,ORIGINAL-MEDIATOR,True,False,0,1
0,132,PER-SERVICE-ORAM,True,False,0,1
0,132,UNIFIED-OBLIVIOUS,True,False,0,1
0,132,FIXED-CANONICAL,True,False,0,1
0,132,TRUSTED-LOCAL,True,False,0,1
0,133,ORIGINAL-MEDIATOR,True,False,0,2
0,133,PER-SERVICE-ORAM,True,False,0,2
0,133,UNIFIED-OBLIVIOUS,True,False,0,2
0,133,FIXED-CANONICAL,True,False,0,2
0,133,TRUSTED-LOCAL,True,False,0,2
0,134,ORIGINAL-MEDIATOR,True,True,1,1
0,134,PER-SERVICE-ORAM,True,True,1,1
0,134,UNIFIED-OBLIVIOUS,True,True,1,1
0,134,FIXED-CANONICAL,True,True,1,1
0,134,TRUSTED-LOCAL,True,True,1,1
0,135,ORIGINAL-MEDIATOR,True,False,0,1
0,135,PER-SERVICE-ORAM,True,False,0,1
0,135,UNIFIED-OBLIVIOUS,True,False,0,1
0,135,FIXED-CANONICAL,True,False,0,1
0,135,TRUSTED-LOCAL,True,False,0,1
0,136,ORIGINAL-MEDIATOR,True,False,0,2
0,136,PER-SERVICE-ORAM,True,False,0,2
0,136,UNIFIED-OBLIVIOUS,True,False,0,2
0,136,FIXED-CANONICAL,True,False,0,2
0,136,TRUSTED-LOCAL,True,False,0,2
0,137,ORIGINAL-MEDIATOR,True,True,1,1
0,137,PER-SERVICE-ORAM,True,True,1,1
0,137,UNIFIED-OBLIVIOUS,True,True,1,1
0,137,FIXED-CANONICAL,True,True,1,1
0,137,TRUSTED-LOCAL,True,True,1,1
0,138,ORIGINAL-MEDIATOR,True,True,1,1
0,138,PER-SERVICE-ORAM,True,True,1,1
0,138,UNIFIED-OBLIVIOUS,True,True,1,1
0,138,FIXED-CANONICAL,True,True,1,1
0,138,TRUSTED-LOCAL,True,True,1,1
0,139,ORIGINAL-MEDIATOR,True,False,0,1
0,139,PER-SERVICE-ORAM,True,False,0,1
0,139,UNIFIED-OBLIVIOUS,True,False,0,1
0,139,FIXED-CANONICAL,True,False,0,1
0,139,TRUSTED-LOCAL,True,False,0,1
0,140,ORIGINAL-MEDIATOR,True,True,1,2
0,140,PER-SERVICE-ORAM,True,True,1,2
0,140,UNIFIED-OBLIVIOUS,True,True,1,2
0,140,FIXED-CANONICAL,True,True,1,2
0,140,TRUSTED-LOCAL,True,True,1,2
0,141,ORIGINAL-MEDIATOR,True,False,0,1
0,141,PER-SERVICE-ORAM,True,False,0,1
0,141,UNIFIED-OBLIVIOUS,True,False,0,1
0,141,FIXED-CANONICAL,True,False,0,1
0,141,TRUSTED-LOCAL,True,False,0,1
0,142,ORIGINAL-MEDIATOR,True,True,1,1
0,142,PER-SERVICE-ORAM,True,True,1,1
0,142,UNIFIED-OBLIVIOUS,True,True,1,1
0,142,FIXED-CANONICAL,True,True,1,1
0,142,TRUSTED-LOCAL,True,True,1,1
0,143,ORIGINAL-MEDIATOR,True,False,0,1
0,143,PER-SERVICE-ORAM,True,False,0,1
0,143,UNIFIED-OBLIVIOUS,True,False,0,1
0,143,FIXED-CANONICAL,True,False,0,1
0,143,TRUSTED-LOCAL,True,False,0,1
0,144,ORIGINAL-MEDIATOR,True,True,1,2
0,144,PER-SERVICE-ORAM,True,True,1,2
0,144,UNIFIED-OBLIVIOUS,True,True,1,2
0,144,FIXED-CANONICAL,True,True,1,2
0,144,TRUSTED-LOCAL,True,True,1,2
0,145,ORIGINAL-MEDIATOR,True,True,1,1
0,145,PER-SERVICE-ORAM,True,True,1,1
0,145,UNIFIED-OBLIVIOUS,True,True,1,1
0,145,FIXED-CANONICAL,True,True,1,1
0,145,TRUSTED-LOCAL,True,True,1,1
0,146,ORIGINAL-MEDIATOR,True,True,1,1
0,146,PER-SERVICE-ORAM,True,True,1,1
0,146,UNIFIED-OBLIVIOUS,True,True,1,1
0,146,FIXED-CANONICAL,True,True,1,1
0,146,TRUSTED-LOCAL,True,True,1,1
0,147,ORIGINAL-MEDIATOR,True,False,0,2
0,147,PER-SERVICE-ORAM,True,False,0,2
0,147,UNIFIED-OBLIVIOUS,True,False,0,2
0,147,FIXED-CANONICAL,True,False,0,2
0,147,TRUSTED-LOCAL,True,False,0,2
0,148,ORIGINAL-MEDIATOR,True,False,0,1
0,148,PER-SERVICE-ORAM,True,False,0,1
0,148,UNIFIED-OBLIVIOUS,True,False,0,1
0,148,FIXED-CANONICAL,True,False,0,1
0,148,TRUSTED-LOCAL,True,False,0,1
0,149,ORIGINAL-MEDIATOR,True,False,0,2
0,149,PER-SERVICE-ORAM,True,False,0,2
0,149,UNIFIED-OBLIVIOUS,True,False,0,2
0,149,FIXED-CANONICAL,True,False,0,2
0,149,TRUSTED-LOCAL,True,False,0,2
0,150,ORIGINAL-MEDIATOR,True,False,0,1
0,150,PER-SERVICE-ORAM,True,False,0,1
0,150,UNIFIED-OBLIVIOUS,True,False,0,1
0,150,FIXED-CANONICAL,True,False,0,1
0,150,TRUSTED-LOCAL,True,False,0,1
0,151,ORIGINAL-MEDIATOR,True,False,0,1
0,151,PER-SERVICE-ORAM,True,False,0,1
0,151,UNIFIED-OBLIVIOUS,True,False,0,1
0,151,FIXED-CANONICAL,True,False,0,1
0,151,TRUSTED-LOCAL,True,False,0,1
0,152,ORIGINAL-MEDIATOR,True,True,1,2
0,152,PER-SERVICE-ORAM,True,True,1,2
0,152,UNIFIED-OBLIVIOUS,True,True,1,2
0,152,FIXED-CANONICAL,True,True,1,2
0,152,TRUSTED-LOCAL,True,True,1,2
0,153,ORIGINAL-MEDIATOR,True,True,1,1
0,153,PER-SERVICE-ORAM,True,True,1,1
0,153,UNIFIED-OBLIVIOUS,True,True,1,1
0,153,FIXED-CANONICAL,True,True,1,1
0,153,TRUSTED-LOCAL,True,True,1,1
0,154,ORIGINAL-MEDIATOR,True,True,1,1
0,154,PER-SERVICE-ORAM,True,True,1,1
0,154,UNIFIED-OBLIVIOUS,True,True,1,1
0,154,FIXED-CANONICAL,True,True,1,1
0,154,TRUSTED-LOCAL,True,True,1,1
0,155,ORIGINAL-MEDIATOR,True,False,0,2
0,155,PER-SERVICE-ORAM,True,False,0,2
0,155,UNIFIED-OBLIVIOUS,True,False,0,2
0,155,FIXED-CANONICAL,True,False,0,2
0,155,TRUSTED-LOCAL,True,False,0,2
0,156,ORIGINAL-MEDIATOR,True,True,1,2
0,156,PER-SERVICE-ORAM,True,True,1,2
0,156,UNIFIED-OBLIVIOUS,True,True,1,2
0,156,FIXED-CANONICAL,True,True,1,2
0,156,TRUSTED-LOCAL,True,True,1,2
0,157,ORIGINAL-MEDIATOR,True,True,1,2
0,157,PER-SERVICE-ORAM,True,True,1,2
0,157,UNIFIED-OBLIVIOUS,True,True,1,2
0,157,FIXED-CANONICAL,True,True,1,2
0,157,TRUSTED-LOCAL,True,True,1,2
0,158,ORIGINAL-MEDIATOR,True,True,1,2
0,158,PER-SERVICE-ORAM,True,True,1,2
0,158,UNIFIED-OBLIVIOUS,True,True,1,2
0,158,FIXED-CANONICAL,True,True,1,2
0,158,TRUSTED-LOCAL,True,True,1,2
0,159,ORIGINAL-MEDIATOR,True,True,1,1
0,159,PER-SERVICE-ORAM,True,True,1,1
0,159,UNIFIED-OBLIVIOUS,True,True,1,1
0,159,FIXED-CANONICAL,True,True,1,1
0,159,TRUSTED-LOCAL,True,True,1,1
0,160,ORIGINAL-MEDIATOR,True,True,1,2
0,160,PER-SERVICE-ORAM,True,True,1,2
0,160,UNIFIED-OBLIVIOUS,True,True,1,2
0,160,FIXED-CANONICAL,True,True,1,2
0,160,TRUSTED-LOCAL,True,True,1,2
0,161,ORIGINAL-MEDIATOR,True,True,1,1
0,161,PER-SERVICE-ORAM,True,True,1,1
0,161,UNIFIED-OBLIVIOUS,True,True,1,1
0,161,FIXED-CANONICAL,True,True,1,1
0,161,TRUSTED-LOCAL,True,True,1,1
0,162,ORIGINAL-MEDIATOR,True,False,0,1
0,162,PER-SERVICE-ORAM,True,False,0,1
0,162,UNIFIED-OBLIVIOUS,True,False,0,1
0,162,FIXED-CANONICAL,True,False,0,1
0,162,TRUSTED-LOCAL,True,False,0,1
0,163,ORIGINAL-MEDIATOR,True,True,1,1
0,163,PER-SERVICE-ORAM,True,True,1,1
0,163,UNIFIED-OBLIVIOUS,True,True,1,1
0,163,FIXED-CANONICAL,True,True,1,1
0,163,TRUSTED-LOCAL,True,True,1,1
0,164,ORIGINAL-MEDIATOR,True,True,1,2
0,164,PER-SERVICE-ORAM,True,True,1,2
0,164,UNIFIED-OBLIVIOUS,True,True,1,2
0,164,FIXED-CANONICAL,True,True,1,2
0,164,TRUSTED-LOCAL,True,True,1,2
0,165,ORIGINAL-MEDIATOR,True,True,1,1
0,165,PER-SERVICE-ORAM,True,True,1,1
0,165,UNIFIED-OBLIVIOUS,True,True,1,1
0,165,FIXED-CANONICAL,True,True,1,1
0,165,TRUSTED-LOCAL,True,True,1,1
0,166,ORIGINAL-MEDIATOR,True,False,0,2
0,166,PER-SERVICE-ORAM,True,False,0,2
0,166,UNIFIED-OBLIVIOUS,True,False,0,2
0,166,FIXED-CANONICAL,True,False,0,2
0,166,TRUSTED-LOCAL,True,False,0,2
0,167,ORIGINAL-MEDIATOR,True,True,1,1
0,167,PER-SERVICE-ORAM,True,True,1,1
0,167,UNIFIED-OBLIVIOUS,True,True,1,1
0,167,FIXED-CANONICAL,True,True,1,1
0,167,TRUSTED-LOCAL,True,True,1,1
0,168,ORIGINAL-MEDIATOR,True,True,1,1
0,168,PER-SERVICE-ORAM,True,True,1,1
0,168,UNIFIED-OBLIVIOUS,True,True,1,1
0,168,FIXED-CANONICAL,True,True,1,1
0,168,TRUSTED-LOCAL,True,True,1,1
0,169,ORIGINAL-MEDIATOR,True,False,0,1
0,169,PER-SERVICE-ORAM,True,False,0,1
0,169,UNIFIED-OBLIVIOUS,True,False,0,1
0,169,FIXED-CANONICAL,True,False,0,1
0,169,TRUSTED-LOCAL,True,False,0,1
0,170,ORIGINAL-MEDIATOR,True,False,0,1
0,170,PER-SERVICE-ORAM,True,False,0,1
0,170,UNIFIED-OBLIVIOUS,True,False,0,1
0,170,FIXED-CANONICAL,True,False,0,1
0,170,TRUSTED-LOCAL,True,False,0,1
0,171,ORIGINAL-MEDIATOR,True,True,1,2
0,171,PER-SERVICE-ORAM,True,True,1,2
0,171,UNIFIED-OBLIVIOUS,True,True,1,2
0,171,FIXED-CANONICAL,True,True,1,2
0,171,TRUSTED-LOCAL,True,True,1,2
0,172,ORIGINAL-MEDIATOR,True,True,1,1
0,172,PER-SERVICE-ORAM,True,True,1,1
0,172,UNIFIED-OBLIVIOUS,True,True,1,1
0,172,FIXED-CANONICAL,True,True,1,1
0,172,TRUSTED-LOCAL,True,True,1,1
0,173,ORIGINAL-MEDIATOR,True,True,1,1
0,173,PER-SERVICE-ORAM,True,True,1,1
0,173,UNIFIED-OBLIVIOUS,True,True,1,1
0,173,FIXED-CANONICAL,True,True,1,1
0,173,TRUSTED-LOCAL,True,True,1,1
0,174,ORIGINAL-MEDIATOR,True,False,0,1
0,174,PER-SERVICE-ORAM,True,False,0,1
0,174,UNIFIED-OBLIVIOUS,True,False,0,1
0,174,FIXED-CANONICAL,True,False,0,1
0,174,TRUSTED-LOCAL,True,False,0,1
0,175,ORIGINAL-MEDIATOR,True,False,0,1
0,175,PER-SERVICE-ORAM,True,False,0,1
0,175,UNIFIED-OBLIVIOUS,True,False,0,1
0,175,FIXED-CANONICAL,True,False,0,1
0,175,TRUSTED-LOCAL,True,False,0,1
0,176,ORIGINAL-MEDIATOR,True,True,1,1
0,176,PER-SERVICE-ORAM,True,True,1,1
0,176,UNIFIED-OBLIVIOUS,True,True,1,1
0,176,FIXED-CANONICAL,True,True,1,1
0,176,TRUSTED-LOCAL,True,True,1,1
0,177,ORIGINAL-MEDIATOR,True,False,0,1
0,177,PER-SERVICE-ORAM,True,False,0,1
0,177,UNIFIED-OBLIVIOUS,True,False,0,1
0,177,FIXED-CANONICAL,True,False,0,1
0,177,TRUSTED-LOCAL,True,False,0,1
0,178,ORIGINAL-MEDIATOR,True,True,1,2
0,178,PER-SERVICE-ORAM,True,True,1,2
0,178,UNIFIED-OBLIVIOUS,True,True,1,2
0,178,FIXED-CANONICAL,True,True,1,2
0,178,TRUSTED-LOCAL,True,True,1,2
0,179,ORIGINAL-MEDIATOR,True,True,1,1
0,179,PER-SERVICE-ORAM,True,True,1,1
0,179,UNIFIED-OBLIVIOUS,True,True,1,1
0,179,FIXED-CANONICAL,True,True,1,1
0,179,TRUSTED-LOCAL,True,True,1,1
0,180,ORIGINAL-MEDIATOR,True,True,1,2
0,180,PER-SERVICE-ORAM,True,True,1,2
0,180,UNIFIED-OBLIVIOUS,True,True,1,2
0,180,FIXED-CANONICAL,True,True,1,2
0,180,TRUSTED-LOCAL,True,True,1,2
0,181,ORIGINAL-MEDIATOR,True,False,0,1
0,181,PER-SERVICE-ORAM,True,False,0,1
0,181,UNIFIED-OBLIVIOUS,True,False,0,1
0,181,FIXED-CANONICAL,True,False,0,1
0,181,TRUSTED-LOCAL,True,False,0,1
0,182,ORIGINAL-MEDIATOR,True,True,1,1
0,182,PER-SERVICE-ORAM,True,True,1,1
0,182,UNIFIED-OBLIVIOUS,True,True,1,1
0,182,FIXED-CANONICAL,True,True,1,1
0,182,TRUSTED-LOCAL,True,True,1,1
0,183,ORIGINAL-MEDIATOR,True,True,1,1
0,183,PER-SERVICE-ORAM,True,True,1,1
0,183,UNIFIED-OBLIVIOUS,True,True,1,1
0,183,FIXED-CANONICAL,True,True,1,1
0,183,TRUSTED-LOCAL,True,True,1,1
0,184,ORIGINAL-MEDIATOR,True,True,1,2
0,184,PER-SERVICE-ORAM,True,True,1,2
0,184,UNIFIED-OBLIVIOUS,True,True,1,2
0,184,FIXED-CANONICAL,True,True,1,2
0,184,TRUSTED-LOCAL,True,True,1,2
0,185,ORIGINAL-MEDIATOR,True,False,0,1
0,185,PER-SERVICE-ORAM,True,False,0,1
0,185,UNIFIED-OBLIVIOUS,True,False,0,1
0,185,FIXED-CANONICAL,True,False,0,1
0,185,TRUSTED-LOCAL,True,False,0,1
0,186,ORIGINAL-MEDIATOR,True,True,1,2
0,186,PER-SERVICE-ORAM,True,True,1,2
0,186,UNIFIED-OBLIVIOUS,True,True,1,2
0,186,FIXED-CANONICAL,True,True,1,2
0,186,TRUSTED-LOCAL,True,True,1,2
0,187,ORIGINAL-MEDIATOR,True,True,1,2
0,187,PER-SERVICE-ORAM,True,True,1,2
0,187,UNIFIED-OBLIVIOUS,True,True,1,2
0,187,FIXED-CANONICAL,True,True,1,2
0,187,TRUSTED-LOCAL,True,True,1,2
0,188,ORIGINAL-MEDIATOR,True,True,1,1
0,188,PER-SERVICE-ORAM,True,True,1,1
0,188,UNIFIED-OBLIVIOUS,True,True,1,1
0,188,FIXED-CANONICAL,True,True,1,1
0,188,TRUSTED-LOCAL,True,True,1,1
0,189,ORIGINAL-MEDIATOR,True,True,1,1
0,189,PER-SERVICE-ORAM,True,True,1,1
0,189,UNIFIED-OBLIVIOUS,True,True,1,1
0,189,FIXED-CANONICAL,True,True,1,1
0,189,TRUSTED-LOCAL,True,True,1,1
0,190,ORIGINAL-MEDIATOR,True,True,1,1
0,190,PER-SERVICE-ORAM,True,True,1,1
0,190,UNIFIED-OBLIVIOUS,True,True,1,1
0,190,FIXED-CANONICAL,True,True,1,1
0,190,TRUSTED-LOCAL,True,True,1,1
0,191,ORIGINAL-MEDIATOR,True,True,1,2
0,191,PER-SERVICE-ORAM,True,True,1,2
0,191,UNIFIED-OBLIVIOUS,True,True,1,2
0,191,FIXED-CANONICAL,True,True,1,2
0,191,TRUSTED-LOCAL,True,True,1,2
0,192,ORIGINAL-MEDIATOR,True,True,1,1
0,192,PER-SERVICE-ORAM,True,True,1,1
0,192,UNIFIED-OBLIVIOUS,True,True,1,1
0,192,FIXED-CANONICAL,True,True,1,1
0,192,TRUSTED-LOCAL,True,True,1,1
0,193,ORIGINAL-MEDIATOR,True,True,1,2
0,193,PER-SERVICE-ORAM,True,True,1,2
0,193,UNIFIED-OBLIVIOUS,True,True,1,2
0,193,FIXED-CANONICAL,True,True,1,2
0,193,TRUSTED-LOCAL,True,True,1,2
0,194,ORIGINAL-MEDIATOR,True,True,1,1
0,194,PER-SERVICE-ORAM,True,True,1,1
0,194,UNIFIED-OBLIVIOUS,True,True,1,1
0,194,FIXED-CANONICAL,True,True,1,1
0,194,TRUSTED-LOCAL,True,True,1,1
0,195,ORIGINAL-MEDIATOR,True,True,1,1
0,195,PER-SERVICE-ORAM,True,True,1,1
0,195,UNIFIED-OBLIVIOUS,True,True,1,1
0,195,FIXED-CANONICAL,True,True,1,1
0,195,TRUSTED-LOCAL,True,True,1,1
0,196,ORIGINAL-MEDIATOR,True,False,0,2
0,196,PER-SERVICE-ORAM,True,False,0,2
0,196,UNIFIED-OBLIVIOUS,True,False,0,2
0,196,FIXED-CANONICAL,True,False,0,2
0,196,TRUSTED-LOCAL,True,False,0,2
0,197,ORIGINAL-MEDIATOR,True,False,0,1
0,197,PER-SERVICE-ORAM,True,False,0,1
0,197,UNIFIED-OBLIVIOUS,True,False,0,1
0,197,FIXED-CANONICAL,True,False,0,1
0,197,TRUSTED-LOCAL,True,False,0,1
0,198,ORIGINAL-MEDIATOR,True,False,0,2
0,198,PER-SERVICE-ORAM,True,False,0,2
0,198,UNIFIED-OBLIVIOUS,True,False,0,2
0,198,FIXED-CANONICAL,True,False,0,2
0,198,TRUSTED-LOCAL,True,False,0,2
0,199,ORIGINAL-MEDIATOR,True,False,0,1
0,199,PER-SERVICE-ORAM,True,False,0,1
0,199,UNIFIED-OBLIVIOUS,True,False,0,1
0,199,FIXED-CANONICAL,True,False,0,1
0,199,TRUSTED-LOCAL,True,False,0,1
0,200,ORIGINAL-MEDIATOR,True,True,1,2
0,200,PER-SERVICE-ORAM,True,True,1,2
0,200,UNIFIED-OBLIVIOUS,True,True,1,2
0,200,FIXED-CANONICAL,True,True,1,2
0,200,TRUSTED-LOCAL,True,True,1,2
0,201,ORIGINAL-MEDIATOR,True,True,1,1
0,201,PER-SERVICE-ORAM,True,True,1,1
0,201,UNIFIED-OBLIVIOUS,True,True,1,1
0,201,FIXED-CANONICAL,True,True,1,1
0,201,TRUSTED-LOCAL,True,True,1,1
0,202,ORIGINAL-MEDIATOR,True,False,0,1
0,202,PER-SERVICE-ORAM,True,False,0,1
0,202,UNIFIED-OBLIVIOUS,True,False,0,1
0,202,FIXED-CANONICAL,True,False,0,1
0,202,TRUSTED-LOCAL,True,False,0,1
0,203,ORIGINAL-MEDIATOR,True,True,1,2
0,203,PER-SERVICE-ORAM,True,True,1,2
0,203,UNIFIED-OBLIVIOUS,True,True,1,2
0,203,FIXED-CANONICAL,True,True,1,2
0,203,TRUSTED-LOCAL,True,True,1,2
0,204,ORIGINAL-MEDIATOR,True,False,0,1
0,204,PER-SERVICE-ORAM,True,False,0,1
0,204,UNIFIED-OBLIVIOUS,True,False,0,1
0,204,FIXED-CANONICAL,True,False,0,1
0,204,TRUSTED-LOCAL,True,False,0,1
0,205,ORIGINAL-MEDIATOR,True,True,1,1
0,205,PER-SERVICE-ORAM,True,True,1,1
0,205,UNIFIED-OBLIVIOUS,True,True,1,1
0,205,FIXED-CANONICAL,True,True,1,1
0,205,TRUSTED-LOCAL,True,True,1,1
0,206,ORIGINAL-MEDIATOR,True,True,1,2
0,206,PER-SERVICE-ORAM,True,True,1,2
0,206,UNIFIED-OBLIVIOUS,True,True,1,2
0,206,FIXED-CANONICAL,True,True,1,2
0,206,TRUSTED-LOCAL,True,True,1,2
0,207,ORIGINAL-MEDIATOR,True,False,0,1
0,207,PER-SERVICE-ORAM,True,False,0,1
0,207,UNIFIED-OBLIVIOUS,True,False,0,1
0,207,FIXED-CANONICAL,True,False,0,1
0,207,TRUSTED-LOCAL,True,False,0,1
0,208,ORIGINAL-MEDIATOR,True,False,0,1
0,208,PER-SERVICE-ORAM,True,False,0,1
0,208,UNIFIED-OBLIVIOUS,True,False,0,1
0,208,FIXED-CANONICAL,True,False,0,1
0,208,TRUSTED-LOCAL,True,False,0,1
0,209,ORIGINAL-MEDIATOR,True,True,1,1
0,209,PER-SERVICE-ORAM,True,True,1,1
0,209,UNIFIED-OBLIVIOUS,True,True,1,1
0,209,FIXED-CANONICAL,True,True,1,1
0,209,TRUSTED-LOCAL,True,True,1,1
0,210,ORIGINAL-MEDIATOR,True,True,1,1
0,210,PER-SERVICE-ORAM,True,True,1,1
0,210,UNIFIED-OBLIVIOUS,True,True,1,1
