episode,round,index,class
S03,0,17,CROSS_SESSION
S03,1,17,CROSS_SESSION
S03,2,17,CROSS_SESSION
S03,3,17,CROSS_SESSION
S03,4,17,CROSS_SESSION
S03,5,17,CROSS_SESSION
S03,6,17,CROSS_SESSION
S03,7,17,CROSS_SESSION
S03,8,17,CROSS_SESSION
S03,9,17,CROSS_SESSION
S03,10,17,CROSS_SESSION
S03,11,17,CROSS_SESSION
S03,12,17,CROSS_SESSION
S03,13,17,CROSS_SESSION
S03,14,17,CROSS_SESSION
S03,15,17,CROSS_SESSION
S03,16,17,CROSS_SESSION
S03,17,17,CROSS_SESSION
S03,18,17,CROSS_SESSION
S03,19,17,CROSS_SESSION
S03,20,17,CROSS_SESSION
S03,21,17,CROSS_SESSION
S03,22,17,CROSS_SESSION
S03,23,17,CROSS_SESSION
S03,24,17,CROSS_SESSION
S03,25,17,CROSS_SESSION
S03,26,17,CROSS_SESSION
S03,27,17,CROSS_SESSION
S03,28,17,CROSS_SESSION
S03,29,17,CROSS_SESSION
S03,30,17,CROSS_SESSION
S03,31,17,CROSS_SESSION
S03,32,17,CROSS_SESSION
S03,33,17,CROSS_SESSION
S03,34,17,CROSS_SESSION
S03,35,17,CROSS_SESSION
S03,36,17,CROSS_SESSION
S03,37,17,CROSS_SESSION
S03,38,17,CROSS_SESSION
S03,39,17,CROSS_SESSION
S03,40,17,CROSS_SESSION
S03,41,17,CROSS_SESSION
S03,42,17,CROSS_SESSION
S03,43,17,CROSS_SESSION
S03,44,17,CROSS_SESSION
S03,45,17,CROSS_SESSION
S03,46,17,CROSS_SESSION
S03,47,17,CROSS_SESSION
S03,48,17,CROSS_SESSION
S03,49,17,CROSS_SESSION
S03,50,17,CROSS_SESSION
S03,51,17,CROSS_SESSION
S03,52,17,CROSS_SESSION
S03,53,17,CROSS_SESSION
S03,54,17,CROSS_SESSION
S03,55,17,CROSS_SESSION
S03,56,17,CROSS_SESSION
S03,57,17,CROSS_SESSION
S03,58,17,CROSS_SESSION
S03,59,17,CROSS_SESSION
S03,60,17,CROSS_SESSION
S03,61,17,CROSS_SESSION
S03,62,17,CROSS_SESSION
S03,63,17,CROSS_SESSION
S03,64,17,CROSS_SESSION
S03,65,17,CROSS_SESSION
S03,66,17,CROSS_SESSION
S03,67,17,CROSS_SESSION
S03,68,17,CROSS_SESSION
S03,69,17,CROSS_SESSION
S03,70,17,CROSS_SESSION
S03,71,17,CROSS_SESSION
S03,72,17,CROSS_SESSION
S03,73,17,CROSS_SESSION
S03,74,17,CROSS_SESSION
S03,75,17,CROSS_SESSION
S03,76,17,CROSS_SESSION
S03,77,17,CROSS_SESSION
S03,78,17,CROSS_SESSION
S03,79,17,CROSS_SESSION
S03,80,17,CROSS_SESSION
S03,81,17,CROSS_SESSION
S03,82,17,CROSS_SESSION
S03,83,17,CROSS_SESSION
S03,84,17,CROSS_SESSION
S03,85,17,CROSS_SESSION
S03,86,17,CROSS_SESSION
S03,87,17,CROSS_SESSION
S03,88,17,CROSS_SESSION
S03,89,17,CROSS_SESSION
S03,90,17,CROSS_SESSION
S03,91,17,CROSS_SESSION
S03,92,17,CROSS_SESSION
S03,93,17,CROSS_SESSION
S03,94,17,CROSS_SESSION
S03,95,17,CROSS_SESSION
S03,96,17,CROSS_SESSION
S03,97,17,CROSS_SESSION
S03,98,17,CROSS_SESSION
S03,99,17,CROSS_SESSION
