episode,round,index,class
scale,0,0,PRIVATE
scale,1,1,PRIVATE
scale,2,17,PRIVATE
scale,3,5000,PRIVATE
scale,4,9999,PRIVATE
scale,5,17,PRIVATE
scale,6,9999,PRIVATE
